request_id,workflow,label,run_slug,endpoint_name,endpoint_type,started_at,ended_at,elapsed_seconds,outcome,status_code,error_type,retry_count,query_summary
11,pilot_day,region=southwest;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:37:26,2026-03-29T08:37:27,0.77,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=42.25,42.25,42.25,42.25,42.25,42.25,44.0,44.0,44.0,44.0,44.0,44.0; longitude=-117.5,-114.5,-111.5,-108.5,-105.5,-104.5,-120.5,-117.5,-114.5,-111.5,-108.5,..."
12,pilot_day,region=southwest;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:37:27,2026-03-29T08:37:28,0.631,success,200.0,,0,start_date=2026-04-03; end_date=2026-04-03; latitude=44.0; longitude=-104.5
13,pilot_day,region=rockies;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:37:29,2026-03-29T08:38:14,45.197,retrying,,timeout,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,37.5,37.5,37.5,37.5; longitude=-115.5,-113.0,-110.5,-108.0,-105.5,-103.0,-100.5,-100.0,-115.5,-113.0,-110.5,..."
14,pilot_day,region=rockies;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:38:16,2026-03-29T08:38:17,0.774,success,200.0,,1,"start_date=2026-04-03; end_date=2026-04-03; latitude=35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,37.5,37.5,37.5,37.5; longitude=-115.5,-113.0,-110.5,-108.0,-105.5,-103.0,-100.5,-100.0,-115.5,-113.0,-110.5,..."
15,pilot_day,region=rockies;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:38:17,2026-03-29T08:38:18,0.798,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=37.5,37.5,37.5,37.5,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0; longitude=-105.5,-103.0,-100.5,-100.0,-115.5,-113.0,-110.5,-108.0,-105.5,-103.0,-100.5,..."
16,pilot_day,region=rockies;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:38:18,2026-03-29T08:38:19,0.764,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,45.0,45.0,45.0,45.0; longitude=-115.5,-113.0,-110.5,-108.0,-105.5,-103.0,-100.5,-100.0,-115.5,-113.0,-110.5,..."
17,pilot_day,region=rockies;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:38:20,2026-03-29T08:38:20,0.78,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=45.0,45.0,45.0,45.0,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5; longitude=-105.5,-103.0,-100.5,-100.0,-115.5,-113.0,-110.5,-108.0,-105.5,-103.0,-100.5,..."
18,pilot_day,region=rockies;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:38:21,2026-03-29T08:38:21,0.775,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,51.0,51.0; longitude=-115.5,-113.0,-110.5,-108.0,-105.5,-103.0,-100.5,-100.0,-115.5,-113.0,-110.5,..."
19,pilot_day,region=rockies;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:38:22,2026-03-29T08:38:22,0.634,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=51.0,51.0,51.0,51.0; longitude=-105.5,-103.0,-100.5,-100.0"
20,pilot_day,region=plains;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:38:24,2026-03-29T08:39:09,45.171,retrying,,timeout,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.5,25.5,25.5,25.5; longitude=-106.5,-104.0,-101.5,-99.0,-96.5,-94.0,-91.5,-90.0,-106.5,-104.0,-101.5,-99.0"
21,pilot_day,region=plains;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:39:11,2026-03-29T08:39:11,0.769,success,200.0,,1,"start_date=2026-04-03; end_date=2026-04-03; latitude=23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.5,25.5,25.5,25.5; longitude=-106.5,-104.0,-101.5,-99.0,-96.5,-94.0,-91.5,-90.0,-106.5,-104.0,-101.5,-99.0"
22,pilot_day,region=plains;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:39:12,2026-03-29T08:39:13,0.797,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=25.5,25.5,25.5,25.5,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0; longitude=-96.5,-94.0,-91.5,-90.0,-106.5,-104.0,-101.5,-99.0,-96.5,-94.0,-91.5,-90.0"
23,pilot_day,region=plains;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:39:13,2026-03-29T08:39:14,0.776,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,33.0,33.0,33.0,33.0; longitude=-106.5,-104.0,-101.5,-99.0,-96.5,-94.0,-91.5,-90.0,-106.5,-104.0,-101.5,-99.0"
24,pilot_day,region=plains;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:39:14,2026-03-29T08:39:15,0.799,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=33.0,33.0,33.0,33.0,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5; longitude=-96.5,-94.0,-91.5,-90.0,-106.5,-104.0,-101.5,-99.0,-96.5,-94.0,-91.5,-90.0"
25,pilot_day,region=plains;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:39:15,2026-03-29T08:39:16,0.795,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,40.5,40.5,40.5,40.5; longitude=-106.5,-104.0,-101.5,-99.0,-96.5,-94.0,-91.5,-90.0,-106.5,-104.0,-101.5,-99.0"
26,pilot_day,region=plains;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:39:16,2026-03-29T08:39:17,0.795,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=40.5,40.5,40.5,40.5,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0; longitude=-96.5,-94.0,-91.5,-90.0,-106.5,-104.0,-101.5,-99.0,-96.5,-94.0,-91.5,-90.0"
27,pilot_day,region=plains;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:39:18,2026-03-29T08:40:03,45.198,retrying,,timeout,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,48.0,48.0,48.0,48.0; longitude=-106.5,-104.0,-101.5,-99.0,-96.5,-94.0,-91.5,-90.0,-106.5,-104.0,-101.5,-99.0"
28,pilot_day,region=plains;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:40:05,2026-03-29T08:40:05,0.425,retrying,,url_error,1,"start_date=2026-04-03; end_date=2026-04-03; latitude=45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,48.0,48.0,48.0,48.0; longitude=-106.5,-104.0,-101.5,-99.0,-96.5,-94.0,-91.5,-90.0,-106.5,-104.0,-101.5,-99.0"
29,pilot_day,region=plains;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:40:09,2026-03-29T08:40:16,7.118,success,200.0,,2,"start_date=2026-04-03; end_date=2026-04-03; latitude=45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,48.0,48.0,48.0,48.0; longitude=-106.5,-104.0,-101.5,-99.0,-96.5,-94.0,-91.5,-90.0,-106.5,-104.0,-101.5,-99.0"
30,pilot_day,region=plains;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:40:16,2026-03-29T08:40:17,0.803,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=48.0,48.0,48.0,48.0,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5; longitude=-96.5,-94.0,-91.5,-90.0,-106.5,-104.0,-101.5,-99.0,-96.5,-94.0,-91.5,-90.0"
31,pilot_day,region=plains;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:40:17,2026-03-29T08:40:18,0.796,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0; longitude=-106.5,-104.0,-101.5,-99.0,-96.5,-94.0,-91.5,-90.0"
32,pilot_day,region=southeast;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:40:20,2026-03-29T08:40:21,0.789,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=22.0,22.0,22.0,22.0,22.0,22.0,22.0,25.5,25.5,25.5,25.5,25.5; longitude=-94.0,-90.5,-87.0,-83.5,-80.0,-76.5,-73.0,-94.0,-90.5,-87.0,-83.5,-80.0"
33,pilot_day,region=southeast;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:40:21,2026-03-29T08:40:22,0.803,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=25.5,25.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,32.5,32.5,32.5; longitude=-76.5,-73.0,-94.0,-90.5,-87.0,-83.5,-80.0,-76.5,-73.0,-94.0,-90.5,-87.0"
34,pilot_day,region=southeast;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:40:22,2026-03-29T08:41:07,45.202,retrying,,timeout,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=32.5,32.5,32.5,32.5,36.0,36.0,36.0,36.0,36.0,36.0,36.0,39.5; longitude=-83.5,-80.0,-76.5,-73.0,-94.0,-90.5,-87.0,-83.5,-80.0,-76.5,-73.0,-94.0"
35,pilot_day,region=southeast;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:41:09,2026-03-29T08:41:10,0.799,success,200.0,,1,"start_date=2026-04-03; end_date=2026-04-03; latitude=32.5,32.5,32.5,32.5,36.0,36.0,36.0,36.0,36.0,36.0,36.0,39.5; longitude=-83.5,-80.0,-76.5,-73.0,-94.0,-90.5,-87.0,-83.5,-80.0,-76.5,-73.0,-94.0"
36,pilot_day,region=southeast;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:41:10,2026-03-29T08:41:11,0.773,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=39.5,39.5,39.5,39.5,39.5,39.5; longitude=-90.5,-87.0,-83.5,-80.0,-76.5,-73.0"
37,pilot_day,region=northeast;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:41:13,2026-03-29T08:41:13,0.797,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,37.5,37.5,37.5; longitude=-84.0,-81.5,-79.0,-76.5,-74.0,-71.5,-69.0,-66.5,-64.5,-84.0,-81.5,-79.0"
38,pilot_day,region=northeast;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:41:14,2026-03-29T08:41:14,0.778,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=37.5,37.5,37.5,37.5,37.5,37.5,40.0,40.0,40.0,40.0,40.0,40.0; longitude=-76.5,-74.0,-71.5,-69.0,-66.5,-64.5,-84.0,-81.5,-79.0,-76.5,-74.0,-71.5"
39,pilot_day,region=northeast;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:41:15,2026-03-29T08:41:16,0.802,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=40.0,40.0,40.0,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5; longitude=-69.0,-66.5,-64.5,-84.0,-81.5,-79.0,-76.5,-74.0,-71.5,-69.0,-66.5,-64.5"
40,pilot_day,region=northeast;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:41:16,2026-03-29T08:42:01,45.204,retrying,,timeout,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,47.5,47.5,47.5; longitude=-84.0,-81.5,-79.0,-76.5,-74.0,-71.5,-69.0,-66.5,-64.5,-84.0,-81.5,-79.0"
41,pilot_day,region=northeast;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:42:03,2026-03-29T08:42:04,0.786,success,200.0,,1,"start_date=2026-04-03; end_date=2026-04-03; latitude=45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,47.5,47.5,47.5; longitude=-84.0,-81.5,-79.0,-76.5,-74.0,-71.5,-69.0,-66.5,-64.5,-84.0,-81.5,-79.0"
42,pilot_day,region=northeast;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:42:04,2026-03-29T08:42:05,0.806,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=47.5,47.5,47.5,47.5,47.5,47.5,49.5,49.5,49.5,49.5,49.5,49.5; longitude=-76.5,-74.0,-71.5,-69.0,-66.5,-64.5,-84.0,-81.5,-79.0,-76.5,-74.0,-71.5"
43,pilot_day,region=northeast;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:42:06,2026-03-29T08:42:06,0.633,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=49.5,49.5,49.5; longitude=-69.0,-66.5,-64.5"
44,pilot_day,region=great_lakes;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:42:08,2026-03-29T08:42:09,0.776,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,40.25,40.25,40.25; longitude=-96.0,-93.75,-91.5,-89.25,-87.0,-84.75,-82.5,-80.25,-78.0,-96.0,-93.75,-91.5"
45,pilot_day,region=great_lakes;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:42:09,2026-03-29T08:42:10,0.805,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=40.25,40.25,40.25,40.25,40.25,40.25,42.5,42.5,42.5,42.5,42.5,42.5; longitude=-89.25,-87.0,-84.75,-82.5,-80.25,-78.0,-96.0,-93.75,-91.5,-89.25,-87.0,-84.75"
46,pilot_day,region=great_lakes;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:42:10,2026-03-29T08:42:55,45.172,retrying,,timeout,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=42.5,42.5,42.5,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75; longitude=-82.5,-80.25,-78.0,-96.0,-93.75,-91.5,-89.25,-87.0,-84.75,-82.5,-80.25,-78.0"
47,pilot_day,region=great_lakes;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:42:57,2026-03-29T08:42:58,0.808,success,200.0,,1,"start_date=2026-04-03; end_date=2026-04-03; latitude=42.5,42.5,42.5,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75; longitude=-82.5,-80.25,-78.0,-96.0,-93.75,-91.5,-89.25,-87.0,-84.75,-82.5,-80.25,-78.0"
48,pilot_day,region=great_lakes;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:42:58,2026-03-29T08:42:59,0.797,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,49.25,49.25,49.25; longitude=-96.0,-93.75,-91.5,-89.25,-87.0,-84.75,-82.5,-80.25,-78.0,-96.0,-93.75,-91.5"
49,pilot_day,region=great_lakes;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:43:00,2026-03-29T08:43:00,0.824,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=49.25,49.25,49.25,49.25,49.25,49.25,51.5,51.5,51.5,51.5,51.5,51.5; longitude=-89.25,-87.0,-84.75,-82.5,-80.25,-78.0,-96.0,-93.75,-91.5,-89.25,-87.0,-84.75"
50,pilot_day,region=great_lakes;date=2026-04-03,comfortwx_pilot_day_openmeteo_20260403,openmeteo_forecast,forecast,2026-03-29T08:43:01,2026-03-29T08:43:01,0.637,success,200.0,,0,"start_date=2026-04-03; end_date=2026-04-03; latitude=51.5,51.5,51.5; longitude=-82.5,-80.25,-78.0"
